sample_name,x,y,z,r,g,b
F1S4_161026_130_G01,-0.46665567,1.1002345,-3.285066,1.0,0.27544609383891744,0.2886519749131465
F1S4_161026_131_A01,-2.2187352,-2.8054676,1.5021864,0.3169031586903167,0.3125572664741326,1.0
F1S4_161026_131_B01,-0.8729212,-0.8468105,-0.96037,1.0,0.4830966758414831,0.11485021243592852
F1S4_161026_131_C01,-0.47567603,0.30474544,1.5833625,1.0,0.4830966758414831,0.11485021243592852
F1S4_161026_131_D01,-1.5023694,-3.1457708,1.2744027,0.143502626786787,0.2633268666155584,1.0
F1S4_161026_131_E01,-0.4902704,1.6768101,-2.836333,1.0,0.18265072867954016,0.41425121641367113
F1S4_161026_131_G01,-0.253354,1.6780398,-2.4097342,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_132_A01,0.2711758,1.5143857,-3.7592266,0.23103785700934135,0.4055090585702855,1.0
F1S4_161026_132_B01,-0.9594499,-0.38534948,-3.7817307,1.0,0.11533126491095849,0.18552008485746108
F1S4_161026_132_C01,0.4335867,2.9779868,-4.3478613,1.0,0.18265072867954016,0.41425121641367113
F1S4_161026_132_D01,0.18464461,2.8010554,-4.184868,1.0,0.18265072867954016,0.41425121641367113
F1S4_161026_132_E01,0.10940709,2.6759496,-3.585629,1.0,0.18265072867954016,0.41425121641367113
F1S4_161026_132_F01,-0.41814798,0.33249614,-1.1647043,1.0,0.15353644527172117,0.49043768511184704
F1S4_161026_132_G01,-0.9488477,-3.6562214,1.2483569,0.3063233353409832,0.3682593073420669,1.0
F1S4_161026_133_A01,-1.0652914,-3.4390922,1.7552541,0.3063233353409832,0.3682593073420669,1.0
F1S4_161026_133_B01,-0.98612696,-0.8998359,-4.334257,1.0,0.3373796031870022,0.3326952827850527
F1S4_161026_133_C01,-0.5413296,-0.3095727,0.9071624,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_133_D01,0.074140295,1.9930559,-3.567549,1.0,0.4632893908800042,0.32263441783569236
F1S4_161026_133_F01,-0.5207672,0.14725728,-0.035257105,0.20184020243018944,0.42412570409940353,1.0
F1S4_161026_133_G01,0.40071258,0.2885726,-0.3037137,0.35092257965898854,0.17045809644214782,1.0
F1S4_161026_134_A01,-0.15199772,0.42969346,-1.2341881,0.20184020243018944,0.42412570409940353,1.0
F1S4_161026_134_C01,-0.44402024,0.02092807,-1.7827945,1.0,0.4979394537485592,0.47230914960731507
F1S4_161026_134_D01,0.14719152,2.0315638,-2.6670346,1.0,0.15353644527172117,0.49043768511184704
F1S4_161026_134_F01,-0.35900345,0.23239194,-1.5183591,1.0,0.15353644527172117,0.49043768511184704
F1S4_161026_135_A01,-0.21490781,0.5777522,-0.2746499,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_135_B01,-0.88475245,-1.436481,1.4895979,1.0,0.4830966758414831,0.11485021243592852
F1S4_161026_135_C01,-0.02560315,2.412231,-3.6666822,0.5,0.5,0.5
F1S4_161026_135_D01,-0.29623,0.54121923,-1.3748229,1.0,0.4632893908800042,0.32263441783569236
F1S4_161026_135_E01,-0.58191186,1.6598619,-1.8214734,1.0,0.18265072867954016,0.41425121641367113
F1S4_161026_135_F01,-0.6169478,0.41977057,-2.2449415,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_136_A01,-1.3091602,1.0251832,-0.98731804,1.0,0.47033067190698874,0.4447113822531096
F1S4_161026_136_B01,-0.63477767,1.2271607,-1.6216849,1.0,0.18265072867954016,0.41425121641367113
F1S4_161026_136_C01,-0.9311624,-1.6829174,1.7688085,1.0,0.4830966758414831,0.11485021243592852
F1S4_161026_136_D01,-1.0746015,-0.85025245,-1.1649653,1.0,0.27544609383891744,0.2886519749131465
F1S4_161026_136_E01,-0.5147486,0.284166,1.3076849,1.0,0.4632893908800042,0.32263441783569236
F1S4_161026_136_G01,-0.9518632,0.26685923,-0.90286833,1.0,0.4979394537485592,0.47230914960731507
F1S4_161026_137_A01,0.4735492,2.9694853,-4.9141765,1.0,0.11533126491095849,0.18552008485746108
F1S4_161026_137_B01,-0.42404506,1.5554669,-2.054592,1.0,0.4632893908800042,0.32263441783569236
F1S4_161026_137_C01,-1.0930098,-3.5330513,1.911707,0.3063233353409832,0.3682593073420669,1.0
F1S4_161026_137_D01,1.2777042,-1.3349462,1.9129118,0.20184020243018944,0.42412570409940353,1.0
F1S4_161026_137_E01,-0.11282733,-0.47328255,-1.229611,0.3063233353409832,0.3682593073420669,1.0
F1S4_161026_137_G01,-0.3458589,1.086251,-3.450891,1.0,0.11533126491095849,0.18552008485746108
F1S4_161026_137_H01,-5.653045,-1.3821348,4.1831007,0.41333258828085595,1.0,0.28123283104890284
F1S4_161026_138_A01,-0.79208773,-1.9929439,1.8976736,1.0,0.4632893908800042,0.32263441783569236
F1S4_161026_138_B01,-1.6746429,-3.0984116,1.1746354,0.4673566342119264,0.19846600483714322,1.0
F1S4_161026_138_C01,-1.052744,-3.2663317,2.0408392,0.3063233353409832,0.3682593073420669,1.0
F1S4_161026_138_D01,-0.64836913,-1.0964687,1.8619486,1.0,0.4632893908800042,0.32263441783569236
F1S4_161026_138_E01,0.59013957,2.6564877,-1.3635714,0.5,0.5,0.5
F1S4_161026_138_F01,-1.3292722,-2.9336166,2.1127043,0.3169031586903167,0.3125572664741326,1.0
F1S4_161026_138_G01,-0.41903162,-0.190739,1.6713655,1.0,0.4830966758414831,0.11485021243592852
F1S4_161026_139_A01,0.135688,2.35297,-4.029372,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_139_B01,-0.6013678,0.7117527,-1.7525861,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_139_C01,-0.0032452971,2.1552296,-4.587124,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_139_D01,-0.8513977,-0.17557235,-2.0333521,1.0,0.27544609383891744,0.2886519749131465
F1S4_161026_139_F01,-0.40709049,1.4088517,-3.0062177,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_139_G01,-0.6358413,1.184781,-2.6961045,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_139_H01,-5.398509,-1.478432,4.0690293,0.41333258828085595,1.0,0.28123283104890284
F1S4_161026_140_B01,-1.2441373,1.1831559,-1.1445495,1.0,0.4540888664151993,0.35535316272574646
F1S4_161026_140_C01,0.25970107,2.5480437,-4.4711113,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_140_E01,0.17984481,2.5225701,-3.1174896,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_140_G01,-1.0888696,-0.86424476,-1.1170566,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_140_H01,-2.1312006,-3.581936,4.6888294,0.18064387085652425,1.0,0.2992979742094791
F1S4_161026_141_A01,-1.2789403,1.3937941,-1.037152,1.0,0.4979394537485592,0.47230914960731507
F1S4_161026_141_B01,-1.0167378,-3.6251085,1.3884604,0.3063233353409832,0.3682593073420669,1.0
F1S4_161026_141_C01,-0.46911973,0.6076735,-1.4823265,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_141_F01,-0.08467835,1.3568738,-1.3623891,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_141_G01,-0.13362178,2.0262315,-4.1738157,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_142_A01,1.521442,-1.048045,2.0988398,0.20247176390180455,0.29509650960053385,1.0
F1S4_161026_142_B01,0.8105729,2.322653,0.83441675,1.0,0.18265072867954016,0.41425121641367113
F1S4_161026_142_D01,-0.5461871,0.8199742,-1.3752598,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_142_E01,-0.48629007,1.3981985,-3.552259,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_142_F01,-0.15442151,2.030249,-4.1476808,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_143_B01,0.2229068,2.3217628,-2.8783765,0.24916147556661872,0.17007382535117566,1.0
F1S4_161026_143_C01,-1.0283941,-0.19178984,-3.718295,1.0,0.11533126491095849,0.18552008485746108
F1S4_161026_143_D01,-0.50538486,0.574822,1.3258902,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_143_E01,-0.4119864,1.5559505,-3.4691067,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_143_F01,0.06766167,2.1376429,-4.0739846,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_143_G01,0.38671634,2.7625082,-3.464229,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_144_A01,-0.7411144,1.0305778,-2.0387552,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_144_C01,-1.102658,-3.1108828,1.6903414,0.20184020243018944,0.42412570409940353,1.0
F1S4_161026_144_D01,0.19798563,2.4297142,-4.1169786,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_144_E01,-0.22641817,1.7581717,-3.544613,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_144_G01,-0.16651654,1.9760364,-4.2365437,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_145_A01,-0.4514606,1.1780246,-1.80254,1.0,0.15353644527172117,0.49043768511184704
F1S4_161026_145_B01,0.38979173,2.819354,-4.7127104,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_145_C01,0.124410376,2.3312113,-4.3534055,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_145_D01,-0.14402206,1.9739013,-3.4378352,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_145_E01,0.32183427,2.6990054,-4.7913485,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_145_F01,0.26037452,1.4527445,-3.4450138,0.4737184211638422,0.3628519782569265,1.0
F1S4_161026_146_A01,0.81452966,2.2776666,0.88907593,1.0,0.3192356629075067,0.10956560333407546
F1S4_161026_146_B01,-1.0234284,-0.6220274,-0.07639114,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_146_C01,0.29194653,2.243916,-2.5439527,1.0,0.15353644527172117,0.49043768511184704
F1S4_161026_146_D01,0.29755583,2.3323317,-2.4370954,1.0,0.15353644527172117,0.49043768511184704
F1S4_161026_146_E01,-0.98745006,-0.40609193,-0.8810705,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_146_G01,0.19816463,2.443422,-3.9628885,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_147_A01,-0.026299601,1.4900602,0.16449298,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_147_B01,-0.35983407,0.73393494,-0.41409075,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_147_C01,-0.5674949,1.0850052,-1.4413656,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_147_E01,-0.88399976,0.17392513,-1.191909,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_147_F01,0.15597968,1.9303356,-0.9158494,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_147_G01,0.6345785,2.4523928,-0.7077135,1.0,0.3192356629075067,0.10956560333407546
F1S4_161026_148_B01,-0.5391398,0.6864923,0.84017694,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_148_C01,-0.58270353,-1.2624063,0.9416285,0.35092257965898854,0.17045809644214782,1.0
F1S4_161026_148_D01,-0.9394497,-3.2568316,1.7526321,0.24916147556661872,0.17007382535117566,1.0
F1S4_161026_148_E01,-0.115556605,1.2637023,0.76932335,1.0,0.23366644694814057,0.4839591839996774
F1S4_161026_148_F01,0.17034319,2.4538698,-4.103028,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_148_G01,1.3186364,-0.7810484,1.7090659,0.20247176390180455,0.29509650960053385,1.0
F1S4_161026_149_C01,-0.31240073,1.9239649,-2.2990227,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_149_D01,-0.69269675,-0.13890065,-0.043530304,1.0,0.4540888664151993,0.35535316272574646
F1S4_161026_149_F01,-0.054449484,1.9808118,-3.6687653,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_150_A01,1.2941127,-0.88431,1.7567824,0.20247176390180455,0.29509650960053385,1.0
F1S4_161026_150_F01,-0.55796134,1.1321431,-2.1601179,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_150_G01,-1.0516895,-0.7152956,-0.8753864,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_150_H01,-5.366943,-1.4621496,4.042057,0.41333258828085595,1.0,0.28123283104890284
F1S4_161026_151_A01,-0.90411156,-0.41313273,-1.767265,1.0,0.30389891222492366,0.24944590880211345
F1S4_161026_151_B01,-1.0574226,-0.67184013,-0.9758122,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_151_C01,-0.87488943,-3.6073897,1.0171058,0.33386238417064407,0.27271270399160585,1.0
F1S4_161026_151_D01,0.98417497,-1.0357288,1.777301,0.20247176390180455,0.29509650960053385,1.0
F1S4_161026_151_E01,1.3941451,-0.91743267,1.9635227,0.20247176390180455,0.29509650960053385,1.0
F1S4_161026_151_F01,0.50642145,3.0033576,-3.8729866,1.0,0.29896579866649386,0.184521395243643
F1S4_161026_151_H01,-2.1803627,-3.653282,4.7138095,0.28276695447006667,1.0,0.433867236810063
F1S4_161026_152_D01,-0.7542804,0.09408757,0.84627014,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_152_F01,-0.8861416,-0.5339922,-1.0371679,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_152_G01,0.7105684,2.2760973,0.8419441,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_152_H01,-0.9731034,-2.3154032,2.5501537,0.18064387085652425,1.0,0.2992979742094791
F1S4_161026_153_A01,-0.33772475,0.5445611,0.8099236,1.0,0.11533126491095849,0.18552008485746108
F1S4_161026_153_B01,-0.20871134,1.8622371,-3.6548908,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_153_C01,-1.0494471,1.135762,-1.367892,1.0,0.4540888664151993,0.35535316272574646
F1S4_161026_153_D01,-0.59512526,1.0685656,-1.4851931,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_153_F01,-0.41149202,1.3960484,-3.311359,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_153_G01,-0.4216355,1.2255969,-3.105069,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_154_A01,-0.9510619,1.3310608,-1.6967036,1.0,0.4540888664151993,0.35535316272574646
F1S4_161026_154_B01,0.25267452,0.22237507,-0.6752107,0.35092257965898854,0.17045809644214782,1.0
F1S4_161026_154_C01,-0.66914576,0.9541131,-2.8766122,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_154_D01,-1.1336173,-3.2323682,1.8970715,0.33386238417064407,0.27271270399160585,1.0
F1S4_161026_154_F01,-0.2374477,1.1537929,-1.1406562,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_154_G01,-0.38549063,1.5522419,-1.941295,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_155_A01,0.9541748,2.4724257,0.8891271,0.41333258828085595,1.0,0.28123283104890284
F1S4_161026_155_B01,1.4345995,-0.8761904,2.0307007,0.20247176390180455,0.29509650960053385,1.0
F1S4_161026_155_C01,-0.009984149,1.9997814,-4.4646363,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_155_D01,-0.31156635,0.058000408,-1.6081755,1.0,0.11533126491095849,0.18552008485746108
F1S4_161026_155_E01,-0.36403736,1.3647783,-2.7125647,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_155_F01,0.20581211,2.4661975,-3.8863966,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_155_G01,-1.2113563,1.2738045,-1.2399027,1.0,0.4979394537485592,0.47230914960731507
F1S4_161026_156_B01,-0.69105417,-0.09883882,0.61313677,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_156_C01,-0.6643872,0.6291801,-1.0632699,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_156_D01,0.92531294,2.4027336,0.8392386,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_156_E01,-0.39330944,0.5511767,-1.7371655,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_156_F01,0.22446726,2.342972,-2.4257221,1.0,0.15353644527172117,0.49043768511184704
F1S4_161026_157_A01,0.4084244,2.8479383,-5.164193,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_157_B01,-0.1359847,1.8473184,-2.7599618,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_157_E01,0.32644427,2.5641668,-3.6960058,1.0,0.15353644527172117,0.49043768511184704
F1S4_161026_157_F01,-0.19611736,0.92648697,-0.37819406,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_157_G01,0.10519776,1.8026516,-1.1024525,1.0,0.15353644527172117,0.49043768511184704
F1S4_161026_157_H01,-5.47516,-1.4761401,4.09415,0.41333258828085595,1.0,0.28123283104890284
F1S4_161026_158_B01,-0.44293466,-0.07254494,-0.7054461,1.0,0.11533126491095849,0.18552008485746108
F1S4_161026_158_C01,1.5089023,-0.79825187,2.0452223,0.20247176390180455,0.29509650960053385,1.0
F1S4_161026_158_E01,-0.15974204,1.2158811,0.8104639,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_158_F01,0.15580887,0.034266125,-0.999784,0.33386238417064407,0.27271270399160585,1.0
F1S4_161026_159_A01,0.053181693,1.771854,-0.56451154,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_159_B01,-0.124761276,-0.23112108,-2.1721287,0.23103785700934135,0.4055090585702855,1.0
F1S4_161026_159_C01,0.34237865,2.7266326,-4.8350663,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_159_D01,-1.2404982,1.4163094,-1.323815,1.0,0.4540888664151993,0.35535316272574646
F1S4_161026_159_E01,-1.2646021,1.3929529,-1.0995089,1.0,0.4979394537485592,0.47230914960731507
F1S4_161026_159_F01,-0.14728719,1.9635174,-4.0902863,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_159_G01,0.3285168,2.687999,-3.8882446,1.0,0.15353644527172117,0.49043768511184704
F1S4_161026_160_A01,0.17332116,2.3851852,-4.273029,1.0,0.15353644527172117,0.49043768511184704
F1S4_161026_160_B01,-0.32168022,1.6362925,-3.5428936,1.0,0.3188378421543415,0.13677091117162013
F1S4_161026_160_C01,-0.35576287,1.6175513,-2.550777,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_160_D01,0.2846415,2.3096504,-2.8354635,1.0,0.15353644527172117,0.49043768511184704
F1S4_161026_160_E01,1.8148919,-0.94530183,2.2944496,0.20247176390180455,0.29509650960053385,1.0
F1S4_161026_160_F01,-0.40708476,1.5160863,-3.3523588,1.0,0.15802967952538838,0.20075449686377198
F1S4_161026_160_G01,-0.14929757,1.9525546,-3.7001014,1.0,0.15802967952538838,0.20075449686377198
F1S4_161102_001_A01,-0.72289586,0.5535053,-3.792811,1.0,0.3373796031870022,0.3326952827850527
F1S4_161102_001_B01,-0.74837565,0.40430802,-2.5084383,1.0,0.25572832279875246,0.4760063190392225
F1S4_161102_001_D01,-0.04538413,2.091982,-4.7768064,1.0,0.3373796031870022,0.3326952827850527
F1S4_161102_001_G01,3.8053074,-2.5696192,1.5645413,0.402092144478307,0.30093117562096483,1.0
F1S4_161102_002_B01,-0.58098537,1.14605,-3.846211,1.0,0.25572832279875246,0.4760063190392225
F1S4_161102_002_C01,3.2503989,-2.1513064,1.0617025,0.402092144478307,0.30093117562096483,1.0
F1S4_161102_002_D01,3.3262587,-2.019975,0.9127492,0.25303731561543935,0.19215328395893494,1.0
F1S4_161102_002_E01,3.4716108,-2.5979497,1.88439,0.41587772778230014,0.295596348926896,1.0
F1S4_161102_002_F01,3.5291,-2.2296107,1.0992427,0.24636535773767207,0.3687927528296858,1.0
F1S4_161102_002_G01,3.2454615,-2.047283,0.9488474,0.2086602341597814,0.4197438054627699,1.0
F1S4_161102_003_A01,-0.5561079,-0.24806397,-0.86890215,1.0,0.25572832279875246,0.4760063190392225
F1S4_161102_003_B01,3.4499552,-1.554257,0.30636057,0.24636535773767207,0.3687927528296858,1.0
F1S4_161102_003_E01,-0.61637515,-0.3482628,-0.83078283,1.0,0.25572832279875246,0.4760063190392225
F1S4_161102_003_F01,3.4169803,-2.6094365,1.9598205,0.41587772778230014,0.295596348926896,1.0
F1S4_161102_003_H01,-1.1830922,-2.781176,2.699288,0.34266660291184864,1.0,0.28067572842846145
F1S4_161102_004_B01,3.2768734,-2.5820851,2.0571609,0.41587772778230014,0.295596348926896,1.0
F1S4_161102_004_C01,3.540001,-2.2047412,1.0669292,0.2086602341597814,0.4197438054627699,1.0
F1S4_161102_004_E01,-1.1223555,-1.5232803,-0.57280636,1.0,0.25572832279875246,0.4760063190392225
F1S4_161102_004_F01,3.5592315,-2.253585,1.1265855,0.2086602341597814,0.4197438054627699,1.0
F1S4_161102_004_G01,3.0147176,-0.8461453,-0.28924912,0.4509751858900062,0.16211762544093464,1.0
F1S4_161102_005_B01,-0.7529284,0.946174,-3.6699283,1.0,0.3373796031870022,0.3326952827850527
F1S4_161102_005_D01,2.9416585,-1.8717142,0.8256236,0.402092144478307,0.30093117562096483,1.0
F1S4_161102_005_E01,3.5866115,-2.289964,1.1656525,0.2086602341597814,0.4197438054627699,1.0
F1S4_161102_005_F01,3.4584684,-2.6353412,1.9823394,0.41587772778230014,0.295596348926896,1.0
F1S4_161102_005_H01,-2.0521438,-3.7025046,4.820329,0.28276695447006667,1.0,0.433867236810063
F1S4_161102_006_A01,3.8441818,-2.586244,1.5860964,0.402092144478307,0.30093117562096483,1.0
F1S4_161102_006_B01,3.5757751,-2.4664726,1.4652627,0.402092144478307,0.30093117562096483,1.0
F1S4_161102_006_C01,3.717459,-2.6295362,1.8103966,0.41587772778230014,0.295596348926896,1.0
F1S4_161102_006_F01,1.0755755,-1.194938,1.6645542,0.20184020243018944,0.42412570409940353,1.0
F1S4_161102_006_H01,-2.1194968,-3.6278276,4.779289,0.28276695447006667,1.0,0.433867236810063
F1S4_161102_007_C01,-0.73497474,0.7895394,-3.5900981,1.0,0.25572832279875246,0.4760063190392225
F1S4_161102_007_E01,-0.75325334,0.7316807,-3.6603384,1.0,0.3373796031870022,0.3326952827850527
F1S4_161102_007_F01,-1.3991075,-3.288538,0.2943109,0.3992195575385008,0.38365307436450735,1.0
F1S4_161102_007_H01,-1.3871491,-2.6583667,2.9853199,0.34266660291184864,1.0,0.28067572842846145
F1S4_161102_008_A01,-0.97703874,-1.1286035,0.81047046,1.0,0.25572832279875246,0.4760063190392225
F1S4_161102_008_D01,-0.88911414,-0.94204766,-2.1361039,1.0,0.25572832279875246,0.4760063190392225
F1S4_161102_008_E01,-0.5058643,0.20499475,-2.3521996,1.0,0.25572832279875246,0.4760063190392225
F1S4_161102_008_F01,2.3705256,-0.551104,-0.48106405,0.18601323565749014,0.32257276054900796,1.0
F1S4_161102_008_G01,2.24474,-1.1818159,0.030465832,0.1858997225243797,0.4525229710216009,1.0
F1S4_161102_008_H01,-2.0400853,-3.6763077,4.8149095,0.28276695447006667,1.0,0.433867236810063
